5.24e+02, 5.35e+02, 5.29e+02, 5.18e+02, 5.39e+02, 5.28e+02, 5.64e+02, 5.51e+02, 5.35e+02, 5.65e+02, 5.22e+02, 5.48e+02, 5.16e+02, 5.55e+02, 5.21e+02, 5.24e+02, 5.59e+02, 5.12e+02, 5.55e+02, 5.14e+02, 5.17e+02, 5.42e+02, 5.36e+02, 5.40e+02, 5.33e+02, 5.28e+02, 5.48e+02, 5.23e+02, 5.49e+02, 5.16e+02, 5.32e+02, 5.28e+02, 5.37e+02, 5.49e+02, 5.29e+02, 5.46e+02, 5.34e+02, 5.33e+02, 5.29e+02, 5.36e+02, 5.35e+02, 5.17e+02, 5.13e+02, 5.48e+02, 5.52e+02, 5.56e+02, 5.58e+02, 5.63e+02, 5.32e+02, 5.26e+02, 5.04e+02
5.23e+02, 5.32e+02, 5.26e+02, 5.17e+02, 5.39e+02, 5.27e+02, 5.64e+02, 5.51e+02, 5.34e+02, 5.65e+02, 5.21e+02, 5.43e+02, 5.15e+02, 5.54e+02, 5.20e+02, 5.17e+02, 5.59e+02, 5.12e+02, 5.49e+02, 5.12e+02, 5.16e+02, 5.41e+02, 5.34e+02, 5.40e+02, 5.32e+02, 5.27e+02, 5.43e+02, 5.22e+02, 5.43e+02, 5.14e+02, 5.28e+02, 5.27e+02, 5.36e+02, 5.49e+02, 5.27e+02, 5.46e+02, 5.34e+02, 5.31e+02, 5.28e+02, 5.34e+02, 5.34e+02, 5.10e+02, 5.11e+02, 5.45e+02, 5.52e+02, 5.46e+02, 5.58e+02, 5.55e+02, 5.32e+02, 5.25e+02, 5.03e+02
5.23e+02, 5.32e+02, 5.26e+02, 5.17e+02, 5.37e+02, 5.27e+02, 5.57e+02, 5.46e+02, 5.34e+02, 5.50e+02, 5.21e+02, 5.31e+02, 5.15e+02, 5.52e+02, 5.20e+02, 5.17e+02, 5.48e+02, 5.12e+02, 5.37e+02, 5.12e+02, 5.16e+02, 5.41e+02, 5.34e+02, 5.40e+02, 5.32e+02, 5.27e+02, 5.30e+02, 5.22e+02, 5.39e+02, 5.14e+02, 5.28e+02, 5.27e+02, 5.36e+02, 5.49e+02, 5.27e+02, 5.39e+02, 5.34e+02, 5.31e+02, 5.28e+02, 5.28e+02, 5.28e+02, 5.10e+02, 5.11e+02, 5.45e+02, 5.44e+02, 5.43e+02, 5.53e+02, 5.47e+02, 5.32e+02, 5.25e+02, 5.03e+02
5.23e+02, 5.25e+02, 5.26e+02, 5.17e+02, 5.35e+02, 5.26e+02, 5.32e+02, 5.33e+02, 5.34e+02, 5.39e+02, 5.21e+02, 5.21e+02, 5.15e+02, 5.49e+02, 5.20e+02, 5.17e+02, 5.41e+02, 5.12e+02, 5.28e+02, 5.12e+02, 5.16e+02, 5.38e+02, 5.34e+02, 5.40e+02, 5.32e+02, 5.27e+02, 5.24e+02, 5.22e+02, 5.29e+02, 5.14e+02, 5.28e+02, 5.27e+02, 5.34e+02, 5.49e+02, 5.25e+02, 5.19e+02, 5.34e+02, 5.27e+02, 5.27e+02, 5.24e+02, 5.23e+02, 5.10e+02, 5.11e+02, 5.45e+02, 5.32e+02, 5.24e+02, 5.43e+02, 5.36e+02, 5.32e+02, 5.25e+02, 5.03e+02
5.23e+02, 5.21e+02, 5.26e+02, 5.17e+02, 5.30e+02, 5.22e+02, 5.24e+02, 5.27e+02, 5.27e+02, 5.33e+02, 5.17e+02, 5.13e+02, 5.15e+02, 5.34e+02, 5.20e+02, 5.17e+02, 5.30e+02, 5.12e+02, 5.19e+02, 5.12e+02, 5.16e+02, 5.18e+02, 5.26e+02, 5.29e+02, 5.25e+02, 5.27e+02, 5.09e+02, 5.22e+02, 5.26e+02, 5.14e+02, 5.14e+02, 5.27e+02, 5.26e+02, 5.22e+02, 5.19e+02, 5.17e+02, 5.25e+02, 5.20e+02, 5.24e+02, 5.18e+02, 5.19e+02, 5.10e+02, 5.11e+02, 5.28e+02, 5.19e+02, 5.23e+02, 5.30e+02, 5.31e+02, 5.30e+02, 5.25e+02, 5.03e+02
5.23e+02, 5.14e+02, 5.26e+02, 5.16e+02, 5.24e+02, 5.20e+02, 5.16e+02, 5.24e+02, 5.21e+02, 5.24e+02, 5.15e+02, 5.12e+02, 5.12e+02, 5.27e+02, 5.18e+02, 5.15e+02, 5.27e+02, 5.12e+02, 5.15e+02, 5.09e+02, 5.16e+02, 5.13e+02, 5.21e+02, 5.24e+02, 5.19e+02, 5.18e+02, 5.06e+02, 5.21e+02, 5.23e+02, 5.14e+02, 5.12e+02, 5.27e+02, 5.21e+02, 5.18e+02, 5.14e+02, 5.13e+02, 5.23e+02, 5.19e+02, 5.21e+02, 5.12e+02, 5.18e+02, 5.09e+02, 5.11e+02, 5.28e+02, 5.19e+02, 5.17e+02, 5.20e+02, 5.26e+02, 5.24e+02, 5.13e+02, 5.03e+02
5.23e+02, 5.13e+02, 5.26e+02, 5.15e+02, 5.23e+02, 5.19e+02, 5.15e+02, 5.24e+02, 5.18e+02, 5.22e+02, 5.15e+02, 5.05e+02, 5.08e+02, 5.25e+02, 5.18e+02, 5.14e+02, 5.23e+02, 5.12e+02, 5.15e+02, 5.09e+02, 5.16e+02, 5.11e+02, 5.21e+02, 5.23e+02, 5.18e+02, 5.18e+02, 5.06e+02, 5.18e+02, 5.22e+02, 5.14e+02, 5.12e+02, 5.27e+02, 5.19e+02, 5.18e+02, 5.13e+02, 5.13e+02, 5.22e+02, 5.18e+02, 5.20e+02, 5.11e+02, 5.17e+02, 5.09e+02, 5.11e+02, 5.25e+02, 5.18e+02, 5.17e+02, 5.18e+02, 5.26e+02, 5.24e+02, 5.13e+02, 5.03e+02
5.17e+02, 5.13e+02, 5.26e+02, 5.15e+02, 5.22e+02, 5.19e+02, 5.14e+02, 5.23e+02, 5.16e+02, 5.21e+02, 5.15e+02, 5.05e+02, 5.07e+02, 5.24e+02, 5.18e+02, 5.14e+02, 5.23e+02, 5.12e+02, 5.15e+02, 5.09e+02, 5.16e+02, 5.11e+02, 5.19e+02, 5.18e+02, 5.18e+02, 5.18e+02, 5.06e+02, 5.13e+02, 5.22e+02, 5.14e+02, 5.12e+02, 5.27e+02, 5.18e+02, 5.18e+02, 5.13e+02, 5.13e+02, 5.22e+02, 5.18e+02, 5.20e+02, 5.11e+02, 5.16e+02, 5.09e+02, 5.11e+02, 5.25e+02, 5.18e+02, 5.17e+02, 5.17e+02, 5.26e+02, 5.24e+02, 5.13e+02, 5.03e+02
5.17e+02, 5.13e+02, 5.26e+02, 5.15e+02, 5.20e+02, 5.19e+02, 5.13e+02, 5.23e+02, 5.15e+02, 5.21e+02, 5.15e+02, 5.05e+02, 5.07e+02, 5.22e+02, 5.18e+02, 5.14e+02, 5.22e+02, 5.12e+02, 5.15e+02, 5.09e+02, 5.16e+02, 5.10e+02, 5.19e+02, 5.18e+02, 5.18e+02, 5.18e+02, 5.06e+02, 5.13e+02, 5.22e+02, 5.14e+02, 5.12e+02, 5.27e+02, 5.16e+02, 5.18e+02, 5.13e+02, 5.13e+02, 5.22e+02, 5.18e+02, 5.20e+02, 5.10e+02, 5.16e+02, 5.09e+02, 5.11e+02, 5.25e+02, 5.18e+02, 5.17e+02, 5.17e+02, 5.26e+02, 5.23e+02, 5.13e+02, 5.03e+02
5.17e+02, 5.12e+02, 5.26e+02, 5.15e+02, 5.19e+02, 5.19e+02, 5.11e+02, 5.23e+02, 5.14e+02, 5.21e+02, 5.15e+02, 5.05e+02, 5.07e+02, 5.21e+02, 5.18e+02, 5.14e+02, 5.22e+02, 5.12e+02, 5.15e+02, 5.09e+02, 5.16e+02, 5.10e+02, 5.19e+02, 5.18e+02, 5.18e+02, 5.18e+02, 5.06e+02, 5.13e+02, 5.19e+02, 5.14e+02, 5.12e+02, 5.27e+02, 5.16e+02, 5.18e+02, 5.12e+02, 5.13e+02, 5.22e+02, 5.17e+02, 5.20e+02, 5.10e+02, 5.16e+02, 5.09e+02, 5.11e+02, 5.25e+02, 5.18e+02, 5.17e+02, 5.17e+02, 5.26e+02, 5.22e+02, 5.13e+02, 5.03e+02
