7.64e+03, 5.82e+03, 6.80e+03, 5.55e+03, 6.17e+03, 5.83e+03, 7.04e+03, 7.08e+03, 6.35e+03, 6.21e+03, 6.24e+03, 7.79e+03, 7.31e+03, 5.99e+03, 6.61e+03, 5.63e+03, 7.83e+03, 6.45e+03, 7.23e+03, 5.70e+03, 6.32e+03, 6.24e+03, 7.08e+03, 7.22e+03, 6.61e+03, 6.22e+03, 7.15e+03, 6.41e+03, 6.23e+03, 6.63e+03, 5.98e+03, 6.13e+03, 6.43e+03, 7.71e+03, 6.12e+03, 5.84e+03, 6.90e+03, 6.04e+03, 6.94e+03, 5.89e+03, 7.24e+03, 6.25e+03, 7.03e+03, 5.78e+03, 5.51e+03, 6.01e+03, 6.44e+03, 6.61e+03, 6.39e+03, 6.08e+03, 6.78e+03
7.52e+03, 5.62e+03, 6.62e+03, 5.39e+03, 6.07e+03, 5.69e+03, 6.92e+03, 6.81e+03, 5.75e+03, 6.10e+03, 5.98e+03, 7.60e+03, 6.96e+03, 5.46e+03, 6.43e+03, 5.53e+03, 7.75e+03, 5.79e+03, 6.80e+03, 5.14e+03, 6.16e+03, 6.14e+03, 6.99e+03, 6.93e+03, 6.55e+03, 5.88e+03, 6.99e+03, 6.05e+03, 6.14e+03, 6.44e+03, 5.77e+03, 5.57e+03, 6.18e+03, 7.57e+03, 5.93e+03, 5.37e+03, 6.81e+03, 5.85e+03, 6.77e+03, 5.77e+03, 2.37e+03, 6.02e+03, 6.53e+03, 5.22e+03, 5.10e+03, 5.67e+03, 6.30e+03, 5.88e+03, 6.03e+03, 5.68e+03, 6.24e+03
7.52e+03, 5.62e+03, 6.62e+03, 5.39e+03, 6.07e+03, 5.69e+03, 6.92e+03, 6.81e+03, 5.75e+03, 6.10e+03, 5.98e+03, 7.60e+03, 6.96e+03, 5.46e+03, 6.43e+03, 5.53e+03, 7.75e+03, 5.58e+03, 6.80e+03, 5.14e+03, 6.16e+03, 6.14e+03, 6.99e+03, 6.93e+03, 6.55e+03, 5.88e+03, 6.99e+03, 5.98e+03, 6.14e+03, 6.04e+03, 5.77e+03, 5.23e+03, 6.07e+03, 7.57e+03, 5.93e+03, 5.37e+03, 6.81e+03, 5.85e+03, 6.77e+03, 5.77e+03, 1.10e+03, 6.02e+03, 6.53e+03, 5.22e+03, 5.10e+03, 5.58e+03, 6.30e+03, 5.88e+03, 6.03e+03, 5.68e+03, 6.24e+03
7.52e+03, 5.62e+03, 6.62e+03, 5.39e+03, 6.07e+03, 5.69e+03, 6.92e+03, 6.81e+03, 5.75e+03, 6.10e+03, 5.89e+03, 7.60e+03, 6.96e+03, 5.46e+03, 6.43e+03, 5.53e+03, 7.75e+03, 5.54e+03, 6.57e+03, 5.14e+03, 6.16e+03, 6.14e+03, 6.99e+03, 6.93e+03, 6.55e+03, 5.88e+03, 6.99e+03, 5.87e+03, 6.14e+03, 5.95e+03, 5.77e+03, 5.17e+03, 6.04e+03, 7.55e+03, 5.93e+03, 5.37e+03, 6.81e+03, 5.85e+03, 6.77e+03, 5.77e+03, 2.90e+02, 6.02e+03, 6.53e+03, 5.16e+03, 5.10e+03, 5.56e+03, 6.21e+03, 5.88e+03, 6.03e+03, 5.68e+03, 6.05e+03
6.36e+03, 5.62e+03, 6.62e+03, 5.39e+03, 6.07e+03, 5.69e+03, 6.92e+03, 6.80e+03, 5.75e+03, 5.54e+03, 5.83e+03, 7.60e+03, 6.94e+03, 5.46e+03, 6.43e+03, 5.53e+03, 7.73e+03, 5.54e+03, 6.48e+03, 5.14e+03, 6.16e+03, 6.14e+03, 6.99e+03, 6.40e+03, 6.55e+03, 5.88e+03, 6.99e+03, 5.82e+03, 6.06e+03, 5.88e+03, 5.77e+03, 5.16e+03, 5.47e+03, 7.02e+03, 5.93e+03, 5.37e+03, 6.44e+03, 5.85e+03, 6.77e+03, 5.77e+03, 1.00e+02, 6.02e+03, 6.53e+03, 4.93e+03, 4.63e+03, 5.56e+03, 6.07e+03, 5.88e+03, 5.89e+03, 5.68e+03, 6.05e+03
5.84e+03, 5.62e+03, 6.42e+03, 5.39e+03, 6.07e+03, 5.66e+03, 5.83e+03, 6.80e+03, 5.75e+03, 5.46e+03, 5.74e+03, 6.80e+03, 6.49e+03, 5.46e+03, 6.43e+03, 5.53e+03, 5.70e+03, 5.54e+03, 6.47e+03, 5.14e+03, 6.16e+03, 5.34e+03, 5.57e+03, 6.37e+03, 6.55e+03, 5.71e+03, 4.48e+03, 5.82e+03, 6.06e+03, 5.85e+03, 5.77e+03, 5.13e+03, 5.41e+03, 7.00e+03, 5.78e+03, 5.37e+03, 6.26e+03, 5.85e+03, 6.59e+03, 5.57e+03, 1.00e+02, 6.02e+03, 4.57e+03, 4.93e+03, 4.59e+03, 5.56e+03, 6.07e+03, 5.88e+03, 5.80e+03, 5.68e+03, 6.01e+03
5.68e+03, 5.62e+03, 6.26e+03, 5.36e+03, 5.51e+03, 5.48e+03, 5.75e+03, 6.80e+03, 3.69e+03, 5.46e+03, 5.71e+03, 5.78e+03, 6.15e+03, 5.46e+03, 5.88e+03, 5.53e+03, 5.67e+03, 5.54e+03, 6.47e+03, 5.14e+03, 6.16e+03, 4.33e+03, 4.58e+03, 6.28e+03, 5.40e+03, 5.19e+03, 4.48e+03, 5.82e+03, 4.83e+03, 5.83e+03, 5.77e+03, 5.13e+03, 5.37e+03, 6.84e+03, 5.75e+03, 5.37e+03, 5.95e+03, 5.85e+03, 5.92e+03, 5.42e+03, 1.00e+02, 5.32e+03, 4.47e+03, 4.93e+03, 4.59e+03, 5.56e+03, 6.07e+03, 5.06e+03, 5.80e+03, 5.31e+03, 6.01e+03
5.63e+03, 5.12e+03, 6.07e+03, 5.20e+03, 4.98e+03, 5.43e+03, 5.65e+03, 6.80e+03, 3.69e+03, 5.46e+03, 5.70e+03, 5.65e+03, 6.06e+03, 5.46e+03, 5.76e+03, 5.53e+03, 5.66e+03, 5.54e+03, 6.47e+03, 4.98e+03, 6.16e+03, 3.97e+03, 4.48e+03, 6.28e+03, 5.40e+03, 5.04e+03, 4.48e+03, 4.46e+03, 4.82e+03, 5.83e+03, 5.65e+03, 5.13e+03, 5.33e+03, 6.64e+03, 5.31e+03, 4.76e+03, 5.80e+03, 5.80e+03, 5.91e+03, 5.37e+03, 1.00e+02, 5.06e+03, 4.47e+03, 4.93e+03, 4.59e+03, 5.34e+03, 6.07e+03, 5.00e+03, 5.80e+03, 5.20e+03, 6.01e+03
5.48e+03, 4.74e+03, 6.06e+03, 5.12e+03, 4.74e+03, 5.43e+03, 5.65e+03, 6.75e+03, 3.69e+03, 5.46e+03, 5.70e+03, 5.31e+03, 5.95e+03, 5.46e+03, 5.64e+03, 5.53e+03, 5.65e+03, 5.14e+03, 6.47e+03, 4.76e+03, 6.16e+03, 3.97e+03, 4.48e+03, 6.27e+03, 5.40e+03, 5.01e+03, 4.48e+03, 4.46e+03, 4.82e+03, 5.57e+03, 5.53e+03, 5.13e+03, 5.30e+03, 6.29e+03, 5.11e+03, 4.76e+03, 5.80e+03, 5.62e+03, 5.86e+03, 5.25e+03, 1.00e+02, 5.02e+03, 4.47e+03, 4.93e+03, 4.59e+03, 5.25e+03, 6.07e+03, 5.00e+03, 5.80e+03, 5.07e+03, 6.01e+03
5.48e+03, 4.74e+03, 6.06e+03, 5.11e+03, 4.63e+03, 5.43e+03, 5.48e+03, 6.75e+03, 3.69e+03, 5.44e+03, 5.70e+03, 5.15e+03, 5.95e+03, 5.46e+03, 5.62e+03, 5.53e+03, 5.64e+03, 5.09e+03, 6.47e+03, 4.76e+03, 5.99e+03, 3.97e+03, 4.48e+03, 6.26e+03, 5.40e+03, 4.93e+03, 4.48e+03, 4.46e+03, 4.82e+03, 5.18e+03, 5.53e+03, 5.13e+03, 5.28e+03, 6.21e+03, 5.06e+03, 4.76e+03, 5.78e+03, 5.50e+03, 5.86e+03, 5.24e+03, 1.00e+02, 5.02e+03, 4.47e+03, 4.93e+03, 4.59e+03, 5.23e+03, 6.07e+03, 5.00e+03, 5.80e+03, 5.03e+03, 6.01e+03
